Order_ID,Order_Date,Order_Priority,Ord_id
27426,23-02-2010,LOW,Ord_3574
27810,28-01-2010,HIGH,Ord_3575
28674,15-08-2011,HIGH,Ord_3576
28742,29-04-2012,LOW,Ord_3577
28772,6/2/2009,HIGH,Ord_3578
29152,23-07-2011,LOW,Ord_3579
29639,17-04-2011,CRITICAL,Ord_3580
30407,17-04-2009,LOW,Ord_3581
31175,26-09-2009,CRITICAL,Ord_3582
32455,23-09-2010,HIGH,Ord_3583
32484,4/2/2011,NOT SPECIFIED,Ord_3584
34402,2/5/2010,HIGH,Ord_3585
34723,9/12/2012,MEDIUM,Ord_3586
34757,28-05-2012,HIGH,Ord_3587
34913,22-11-2011,MEDIUM,Ord_3588
35136,8/10/2009,CRITICAL,Ord_3589
35299,10/8/2012,NOT SPECIFIED,Ord_3590
36676,25-08-2011,NOT SPECIFIED,Ord_3591
36708,19-09-2011,NOT SPECIFIED,Ord_3592
36835,20-10-2009,CRITICAL,Ord_3593
37127,2/10/2010,HIGH,Ord_3594
37667,2/12/2011,HIGH,Ord_3595
37825,22-07-2009,LOW,Ord_3596
37861,28-12-2011,NOT SPECIFIED,Ord_3597
37926,8/9/2009,CRITICAL,Ord_3598
38304,22-03-2011,HIGH,Ord_3599
38978,3/8/2009,LOW,Ord_3600
39267,18-01-2010,HIGH,Ord_3601
40772,13-02-2012,CRITICAL,Ord_3602
40928,12/9/2009,LOW,Ord_3603
41216,1/7/2009,NOT SPECIFIED,Ord_3604
42310,21-07-2009,CRITICAL,Ord_3605
42403,20-06-2009,NOT SPECIFIED,Ord_3606
43138,14-03-2012,LOW,Ord_3607
43206,23-08-2009,MEDIUM,Ord_3608
43207,9/6/2010,LOW,Ord_3609
43650,23-03-2009,NOT SPECIFIED,Ord_3610
44290,21-03-2010,MEDIUM,Ord_3611
44613,30-08-2010,HIGH,Ord_3612
44965,2/10/2011,LOW,Ord_3613
45733,6/12/2010,CRITICAL,Ord_3614
45893,26-05-2011,HIGH,Ord_3615
46113,2/12/2009,NOT SPECIFIED,Ord_3616
46311,25-07-2011,HIGH,Ord_3617
47398,17-06-2011,MEDIUM,Ord_3618
47554,13-03-2010,LOW,Ord_3619
49346,5/5/2011,NOT SPECIFIED,Ord_3620
49735,23-09-2009,NOT SPECIFIED,Ord_3621
50087,15-05-2010,NOT SPECIFIED,Ord_3622
50466,28-06-2012,CRITICAL,Ord_3623
50501,29-05-2009,HIGH,Ord_3624
50818,6/10/2012,MEDIUM,Ord_3625
50852,12/6/2011,MEDIUM,Ord_3626
52068,13-01-2012,NOT SPECIFIED,Ord_3627
52641,8/10/2010,NOT SPECIFIED,Ord_3628
53378,13-07-2012,MEDIUM,Ord_3629
55136,9/10/2010,CRITICAL,Ord_3630
55655,24-09-2012,LOW,Ord_3631
55750,27-08-2010,CRITICAL,Ord_3632
56064,29-10-2009,MEDIUM,Ord_3633
56804,27-03-2011,CRITICAL,Ord_3634
57157,26-02-2012,CRITICAL,Ord_3635
58053,8/1/2010,MEDIUM,Ord_3636
58116,28-03-2009,CRITICAL,Ord_3637
58181,7/10/2012,NOT SPECIFIED,Ord_3638
58308,21-05-2010,NOT SPECIFIED,Ord_3639
58339,13-06-2009,HIGH,Ord_3640
58883,12/8/2012,LOW,Ord_3641
59777,12/12/2010,HIGH,Ord_3642
548,20-09-2009,CRITICAL,Ord_3643
771,16-06-2011,CRITICAL,Ord_3644
2086,18-10-2009,CRITICAL,Ord_3645
6560,4/1/2011,LOW,Ord_3646
7105,21-06-2010,LOW,Ord_3647
7776,14-03-2009,MEDIUM,Ord_3648
8450,13-04-2012,NOT SPECIFIED,Ord_3649
16164,3/1/2012,LOW,Ord_3650
18789,16-03-2011,HIGH,Ord_3651
19105,28-10-2009,HIGH,Ord_3652
19136,4/8/2010,NOT SPECIFIED,Ord_3653
19206,30-03-2010,LOW,Ord_3654
19654,9/1/2011,HIGH,Ord_3655
20037,10/1/2009,LOW,Ord_3656
20549,12/1/2009,NOT SPECIFIED,Ord_3657
20832,30-07-2010,NOT SPECIFIED,Ord_3658
22887,18-11-2010,NOT SPECIFIED,Ord_3659
23936,17-12-2009,MEDIUM,Ord_3660
24326,29-09-2011,CRITICAL,Ord_3661
25926,20-11-2009,HIGH,Ord_3662
27687,22-04-2010,MEDIUM,Ord_3663
27776,4/5/2010,LOW,Ord_3664
27813,12/1/2009,MEDIUM,Ord_3665
28256,23-02-2009,HIGH,Ord_3666
28550,20-03-2011,NOT SPECIFIED,Ord_3667
30374,21-03-2010,CRITICAL,Ord_3668
30564,26-02-2009,CRITICAL,Ord_3669
31620,11/8/2011,CRITICAL,Ord_3670
31780,29-01-2010,MEDIUM,Ord_3671
31876,7/5/2011,HIGH,Ord_3672
32356,10/10/2012,NOT SPECIFIED,Ord_3673
33473,4/1/2011,LOW,Ord_3674
35043,19-07-2010,NOT SPECIFIED,Ord_3675
37603,24-11-2010,MEDIUM,Ord_3676
38561,30-08-2011,CRITICAL,Ord_3677
40547,9/7/2009,CRITICAL,Ord_3678
40611,28-03-2012,NOT SPECIFIED,Ord_3679
40901,29-07-2012,MEDIUM,Ord_3680
41634,8/12/2012,NOT SPECIFIED,Ord_3681
41956,12/12/2011,MEDIUM,Ord_3682
44646,4/1/2012,LOW,Ord_3683
45825,7/10/2012,MEDIUM,Ord_3684
47232,17-08-2010,NOT SPECIFIED,Ord_3685
49344,30-12-2012,LOW,Ord_3686
49351,30-03-2012,LOW,Ord_3687
49511,20-04-2009,HIGH,Ord_3688
52419,18-09-2012,HIGH,Ord_3689
53029,27-07-2009,LOW,Ord_3690
54786,11/1/2012,NOT SPECIFIED,Ord_3691
55362,20-04-2011,HIGH,Ord_3692
56099,5/10/2010,LOW,Ord_3693
56516,3/8/2009,MEDIUM,Ord_3694
59556,15-12-2009,NOT SPECIFIED,Ord_3695
59779,17-05-2009,LOW,Ord_3696
1217,25-04-2012,NOT SPECIFIED,Ord_3697
1666,17-10-2011,CRITICAL,Ord_3698
1829,7/5/2009,HIGH,Ord_3699
3202,23-12-2012,LOW,Ord_3700
4871,11/6/2011,CRITICAL,Ord_3701
6211,23-11-2009,CRITICAL,Ord_3702
7363,9/11/2010,MEDIUM,Ord_3703
8133,26-02-2011,MEDIUM,Ord_3704
8416,6/8/2010,LOW,Ord_3705
8802,31-01-2011,MEDIUM,Ord_3706
9637,3/1/2009,LOW,Ord_3707
9671,12/9/2011,HIGH,Ord_3708
9957,30-11-2010,NOT SPECIFIED,Ord_3709
10567,29-03-2012,HIGH,Ord_3710
12613,10/4/2010,MEDIUM,Ord_3711
12711,19-02-2012,CRITICAL,Ord_3712
13543,8/8/2012,MEDIUM,Ord_3713
17924,26-08-2011,CRITICAL,Ord_3714
18374,30-09-2012,LOW,Ord_3715
21638,16-04-2012,HIGH,Ord_3716
22407,17-11-2009,NOT SPECIFIED,Ord_3717
25314,24-02-2012,HIGH,Ord_3718
25574,12/3/2009,NOT SPECIFIED,Ord_3719
26310,29-07-2012,NOT SPECIFIED,Ord_3720
27616,30-07-2012,LOW,Ord_3721
29539,23-04-2011,HIGH,Ord_3722
31106,16-02-2012,LOW,Ord_3723
31140,1/2/2011,CRITICAL,Ord_3724
31170,27-01-2012,MEDIUM,Ord_3725
31520,28-11-2011,HIGH,Ord_3726
34663,6/7/2011,NOT SPECIFIED,Ord_3727
35842,24-05-2012,HIGH,Ord_3728
36131,17-05-2009,HIGH,Ord_3729
36992,7/12/2009,MEDIUM,Ord_3730
38596,2/4/2010,MEDIUM,Ord_3731
39143,6/4/2012,NOT SPECIFIED,Ord_3732
41186,22-11-2010,HIGH,Ord_3733
43493,10/5/2012,HIGH,Ord_3734
43555,3/7/2012,MEDIUM,Ord_3735
44452,9/12/2011,NOT SPECIFIED,Ord_3736
45506,26-12-2011,LOW,Ord_3737
45767,10/7/2012,HIGH,Ord_3738
45986,25-12-2009,LOW,Ord_3739
46881,6/10/2009,CRITICAL,Ord_3740
46979,16-07-2012,LOW,Ord_3741
47040,16-08-2010,HIGH,Ord_3742
48391,29-10-2010,NOT SPECIFIED,Ord_3743
53350,14-06-2009,NOT SPECIFIED,Ord_3744
55648,9/9/2009,CRITICAL,Ord_3745
55686,25-03-2011,CRITICAL,Ord_3746
55847,20-07-2009,NOT SPECIFIED,Ord_3747
56197,11/5/2009,HIGH,Ord_3748
56548,5/9/2012,MEDIUM,Ord_3749
59232,5/1/2009,HIGH,Ord_3750
59939,1/9/2010,MEDIUM,Ord_3751
59973,15-11-2011,LOW,Ord_3752
2563,18-11-2010,NOT SPECIFIED,Ord_3753
2759,24-11-2010,NOT SPECIFIED,Ord_3754
5350,9/10/2010,LOW,Ord_3755
11777,25-12-2009,LOW,Ord_3756
12420,26-12-2010,MEDIUM,Ord_3757
12611,15-10-2011,MEDIUM,Ord_3758
12676,15-01-2009,HIGH,Ord_3759
12871,4/10/2011,NOT SPECIFIED,Ord_3760
15040,4/12/2009,LOW,Ord_3761
15491,18-01-2012,MEDIUM,Ord_3762
17028,15-10-2009,HIGH,Ord_3763
17859,26-05-2010,CRITICAL,Ord_3764
18340,17-06-2011,MEDIUM,Ord_3765
20704,10/2/2010,LOW,Ord_3766
21477,21-05-2011,LOW,Ord_3767
21602,1/7/2009,CRITICAL,Ord_3768
26758,23-05-2009,NOT SPECIFIED,Ord_3769
28291,4/3/2009,CRITICAL,Ord_3770
28455,30-05-2010,MEDIUM,Ord_3771
28963,4/12/2011,NOT SPECIFIED,Ord_3772
29216,29-12-2012,CRITICAL,Ord_3773
30405,28-04-2012,LOW,Ord_3774
30976,24-10-2012,HIGH,Ord_3775
33220,15-04-2009,NOT SPECIFIED,Ord_3776
33701,1/10/2009,MEDIUM,Ord_3777
33793,27-06-2012,CRITICAL,Ord_3778
34499,18-07-2010,MEDIUM,Ord_3779
35040,18-04-2012,NOT SPECIFIED,Ord_3780
35238,28-04-2011,LOW,Ord_3781
35399,21-01-2011,LOW,Ord_3782
35910,24-11-2010,HIGH,Ord_3783
38118,18-04-2011,NOT SPECIFIED,Ord_3784
42886,8/1/2012,MEDIUM,Ord_3785
43620,17-01-2009,MEDIUM,Ord_3786
43936,13-03-2010,CRITICAL,Ord_3787
46018,11/8/2009,MEDIUM,Ord_3788
48327,10/8/2009,NOT SPECIFIED,Ord_3789
48448,16-11-2012,LOW,Ord_3790
48544,16-05-2011,HIGH,Ord_3791
48900,22-03-2009,NOT SPECIFIED,Ord_3792
49319,25-08-2011,LOW,Ord_3793
49638,7/8/2010,MEDIUM,Ord_3794
50055,18-10-2012,MEDIUM,Ord_3795
51360,20-06-2011,MEDIUM,Ord_3796
52672,8/1/2011,LOW,Ord_3797
52867,13-08-2009,HIGH,Ord_3798
54176,27-06-2011,NOT SPECIFIED,Ord_3799
55171,26-10-2012,HIGH,Ord_3800
55683,15-07-2012,HIGH,Ord_3801
58147,18-05-2009,HIGH,Ord_3802
59456,8/1/2012,LOW,Ord_3803
59591,9/10/2009,NOT SPECIFIED,Ord_3804
59879,9/3/2009,NOT SPECIFIED,Ord_3805
32,15-07-2011,HIGH,Ord_3806
69,3/6/2009,NOT SPECIFIED,Ord_3807
324,19-03-2012,CRITICAL,Ord_3808
1317,18-05-2011,HIGH,Ord_3809
1604,16-07-2010,LOW,Ord_3810
2144,28-03-2009,MEDIUM,Ord_3811
2757,19-07-2011,HIGH,Ord_3812
3012,4/5/2010,CRITICAL,Ord_3813
3169,20-12-2010,MEDIUM,Ord_3814
3331,20-05-2010,HIGH,Ord_3815
3650,27-05-2012,NOT SPECIFIED,Ord_3816
3783,5/12/2010,NOT SPECIFIED,Ord_3817
4583,24-09-2009,MEDIUM,Ord_3818
4675,24-11-2010,NOT SPECIFIED,Ord_3819
4772,13-09-2009,CRITICAL,Ord_3820
5217,12/10/2011,HIGH,Ord_3821
5765,14-12-2009,LOW,Ord_3822
6339,11/12/2012,CRITICAL,Ord_3823
6848,13-09-2010,HIGH,Ord_3824
7782,2/7/2009,CRITICAL,Ord_3825
7941,23-03-2012,LOW,Ord_3826
8034,19-01-2012,HIGH,Ord_3827
8135,26-06-2011,NOT SPECIFIED,Ord_3828
9473,11/10/2012,NOT SPECIFIED,Ord_3829
10210,23-06-2011,NOT SPECIFIED,Ord_3830
10308,20-04-2011,HIGH,Ord_3831
10951,6/11/2012,NOT SPECIFIED,Ord_3832
12194,1/3/2011,CRITICAL,Ord_3833
12642,27-04-2009,CRITICAL,Ord_3834
13542,8/3/2009,LOW,Ord_3835
13988,1/8/2012,NOT SPECIFIED,Ord_3836
14241,14-06-2012,CRITICAL,Ord_3837
14242,8/5/2011,HIGH,Ord_3838
14913,14-02-2009,HIGH,Ord_3839
14951,17-05-2011,MEDIUM,Ord_3840
14983,11/2/2009,HIGH,Ord_3841
15524,11/5/2012,MEDIUM,Ord_3842
15714,5/7/2011,HIGH,Ord_3843
17282,18-11-2009,LOW,Ord_3844
17381,14-08-2010,HIGH,Ord_3845
17862,7/5/2012,NOT SPECIFIED,Ord_3846
17927,9/8/2009,MEDIUM,Ord_3847
17988,22-09-2010,LOW,Ord_3848
18049,13-08-2009,MEDIUM,Ord_3849
18307,2/2/2010,LOW,Ord_3850
18370,13-01-2011,LOW,Ord_3851
18371,18-09-2009,MEDIUM,Ord_3852
19649,4/5/2011,HIGH,Ord_3853
19748,4/8/2010,NOT SPECIFIED,Ord_3854
19974,3/11/2010,HIGH,Ord_3855
20032,5/11/2012,MEDIUM,Ord_3856
22727,3/7/2011,NOT SPECIFIED,Ord_3857
22978,2/4/2009,MEDIUM,Ord_3858
23140,8/2/2012,HIGH,Ord_3859
23586,14-01-2010,MEDIUM,Ord_3860
23648,24-09-2012,CRITICAL,Ord_3861
24931,7/11/2011,LOW,Ord_3862
25443,22-09-2012,MEDIUM,Ord_3863
25953,27-09-2009,CRITICAL,Ord_3864
26144,26-10-2011,HIGH,Ord_3865
26439,15-09-2011,MEDIUM,Ord_3866
26466,11/6/2009,CRITICAL,Ord_3867
28037,12/12/2009,HIGH,Ord_3868
28294,22-05-2012,HIGH,Ord_3869
28453,28-12-2012,CRITICAL,Ord_3870
28512,27-04-2010,MEDIUM,Ord_3871
28641,12/10/2011,NOT SPECIFIED,Ord_3872
28867,22-07-2011,MEDIUM,Ord_3873
28899,14-06-2012,LOW,Ord_3874
30343,21-05-2012,CRITICAL,Ord_3875
30657,10/5/2011,HIGH,Ord_3876
31330,1/6/2010,HIGH,Ord_3877
31556,27-07-2011,CRITICAL,Ord_3878
31648,20-08-2011,HIGH,Ord_3879
32100,23-05-2012,MEDIUM,Ord_3880
32675,3/11/2009,HIGH,Ord_3881
32804,9/9/2012,MEDIUM,Ord_3882
32806,21-06-2011,HIGH,Ord_3883
32996,17-12-2010,CRITICAL,Ord_3884
33184,13-02-2012,NOT SPECIFIED,Ord_3885
33731,8/10/2012,HIGH,Ord_3886
34112,1/9/2011,CRITICAL,Ord_3887
34849,12/10/2010,CRITICAL,Ord_3888
37923,27-03-2010,NOT SPECIFIED,Ord_3889
38215,2/1/2010,CRITICAL,Ord_3890
38659,30-03-2010,LOW,Ord_3891
38982,17-07-2009,NOT SPECIFIED,Ord_3892
39908,10/5/2009,LOW,Ord_3893
40225,9/1/2011,LOW,Ord_3894
40512,17-09-2010,MEDIUM,Ord_3895
41636,14-08-2009,CRITICAL,Ord_3896
41799,23-06-2009,HIGH,Ord_3897
41857,6/5/2011,LOW,Ord_3898
42374,17-07-2012,CRITICAL,Ord_3899
42631,9/5/2009,HIGH,Ord_3900
42979,1/5/2011,NOT SPECIFIED,Ord_3901
43045,14-06-2012,MEDIUM,Ord_3902
43110,6/2/2011,HIGH,Ord_3903
43239,16-03-2011,NOT SPECIFIED,Ord_3904
44678,13-10-2012,LOW,Ord_3905
44805,14-09-2012,HIGH,Ord_3906
44897,9/3/2010,HIGH,Ord_3907
47015,13-02-2011,NOT SPECIFIED,Ord_3908
47175,25-04-2010,NOT SPECIFIED,Ord_3909
47203,18-12-2009,CRITICAL,Ord_3910
47270,2/8/2010,CRITICAL,Ord_3911
47524,15-04-2010,MEDIUM,Ord_3912
48035,31-03-2009,CRITICAL,Ord_3913
48096,12/6/2009,HIGH,Ord_3914
48868,13-06-2012,NOT SPECIFIED,Ord_3915
49760,1/10/2011,MEDIUM,Ord_3916
50147,8/10/2009,MEDIUM,Ord_3917
50304,31-01-2010,CRITICAL,Ord_3918
50756,9/9/2010,NOT SPECIFIED,Ord_3919
51201,16-12-2011,HIGH,Ord_3920
51554,26-03-2009,MEDIUM,Ord_3921
52197,4/8/2012,CRITICAL,Ord_3922
52615,19-10-2009,LOW,Ord_3923
52678,29-07-2012,HIGH,Ord_3924
55621,15-03-2011,LOW,Ord_3925
56423,25-12-2011,NOT SPECIFIED,Ord_3926
56644,28-11-2012,NOT SPECIFIED,Ord_3927
57280,31-01-2012,MEDIUM,Ord_3928
57478,3/10/2010,CRITICAL,Ord_3929
57510,10/12/2011,NOT SPECIFIED,Ord_3930
57767,11/4/2012,CRITICAL,Ord_3931
57799,31-08-2011,HIGH,Ord_3932
58595,29-08-2010,HIGH,Ord_3933
58755,3/12/2011,LOW,Ord_3934
59008,29-09-2010,CRITICAL,Ord_3935
59205,31-10-2011,CRITICAL,Ord_3936
59776,9/3/2009,LOW,Ord_3937
59809,8/3/2011,NOT SPECIFIED,Ord_3938
59943,9/6/2010,CRITICAL,Ord_3939
292,12/1/2012,HIGH,Ord_3940
2817,18-04-2009,MEDIUM,Ord_3941
2852,15-01-2010,CRITICAL,Ord_3942
4359,2/3/2010,CRITICAL,Ord_3943
9095,10/6/2011,HIGH,Ord_3944
9254,14-05-2010,MEDIUM,Ord_3945
9829,8/12/2011,CRITICAL,Ord_3946
10528,13-09-2009,MEDIUM,Ord_3947
10754,17-03-2010,LOW,Ord_3948
11109,15-03-2011,MEDIUM,Ord_3949
11426,7/5/2009,MEDIUM,Ord_3950
12869,25-01-2009,NOT SPECIFIED,Ord_3951
13094,18-08-2010,NOT SPECIFIED,Ord_3952
14274,6/1/2009,NOT SPECIFIED,Ord_3953
14530,6/4/2009,HIGH,Ord_3954
15462,26-02-2011,CRITICAL,Ord_3955
15715,15-10-2012,CRITICAL,Ord_3956
16128,8/5/2011,HIGH,Ord_3957
16579,12/12/2010,NOT SPECIFIED,Ord_3958
16935,15-12-2012,NOT SPECIFIED,Ord_3959
18946,4/5/2010,CRITICAL,Ord_3960
20292,8/11/2012,MEDIUM,Ord_3961
21635,2/12/2009,LOW,Ord_3962
21860,28-04-2012,CRITICAL,Ord_3963
22882,13-09-2010,CRITICAL,Ord_3964
24775,17-02-2012,CRITICAL,Ord_3965
25120,4/2/2009,MEDIUM,Ord_3966
25440,6/2/2009,HIGH,Ord_3967
25799,24-02-2011,LOW,Ord_3968
25831,14-09-2009,MEDIUM,Ord_3969
28545,23-08-2011,HIGH,Ord_3970
28929,9/10/2012,MEDIUM,Ord_3971
30083,8/1/2009,NOT SPECIFIED,Ord_3972
30944,22-06-2011,CRITICAL,Ord_3973
33350,21-07-2009,NOT SPECIFIED,Ord_3974
34660,3/9/2011,NOT SPECIFIED,Ord_3975
35425,28-03-2010,NOT SPECIFIED,Ord_3976
37350,20-05-2012,CRITICAL,Ord_3977
37765,24-11-2012,LOW,Ord_3978
38050,26-10-2010,NOT SPECIFIED,Ord_3979
39043,22-12-2010,NOT SPECIFIED,Ord_3980
40388,24-07-2012,CRITICAL,Ord_3981
42309,6/8/2009,LOW,Ord_3982
42727,29-04-2011,NOT SPECIFIED,Ord_3983
43363,5/9/2011,CRITICAL,Ord_3984
43556,22-07-2012,LOW,Ord_3985
45156,12/2/2011,LOW,Ord_3986
45410,19-08-2009,LOW,Ord_3987
47014,13-05-2012,CRITICAL,Ord_3988
47942,27-02-2010,MEDIUM,Ord_3989
48128,11/4/2012,MEDIUM,Ord_3990
48704,9/1/2012,HIGH,Ord_3991
49155,18-09-2010,LOW,Ord_3992
49504,16-11-2009,NOT SPECIFIED,Ord_3993
50016,5/4/2009,HIGH,Ord_3994
50145,26-02-2011,HIGH,Ord_3995
50532,14-08-2012,MEDIUM,Ord_3996
51266,25-03-2009,NOT SPECIFIED,Ord_3997
51426,1/12/2010,MEDIUM,Ord_3998
55045,22-11-2009,HIGH,Ord_3999
55234,28-07-2010,LOW,Ord_4000
55906,26-11-2009,CRITICAL,Ord_4001
56032,19-12-2011,NOT SPECIFIED,Ord_4002
56103,26-12-2010,HIGH,Ord_4003
130,7/5/2012,HIGH,Ord_4004
805,4/7/2011,NOT SPECIFIED,Ord_4005
2240,5/3/2012,NOT SPECIFIED,Ord_4006
2241,10/5/2010,CRITICAL,Ord_4007
4674,18-04-2009,CRITICAL,Ord_4008
4737,10/3/2010,NOT SPECIFIED,Ord_4009
5221,8/6/2011,NOT SPECIFIED,Ord_4010
5568,6/6/2011,MEDIUM,Ord_4011
6020,21-09-2009,MEDIUM,Ord_4012
6112,23-08-2009,MEDIUM,Ord_4013
6272,27-02-2010,HIGH,Ord_4014
6501,13-01-2012,HIGH,Ord_4015
6529,26-11-2012,MEDIUM,Ord_4016
7171,13-02-2011,MEDIUM,Ord_4017
7815,22-01-2009,CRITICAL,Ord_4018
9921,14-05-2011,LOW,Ord_4019
10053,10/1/2012,HIGH,Ord_4020
10309,21-11-2009,LOW,Ord_4021
10978,1/4/2009,CRITICAL,Ord_4022
10979,4/10/2011,MEDIUM,Ord_4023
11108,16-08-2012,NOT SPECIFIED,Ord_4024
12067,4/2/2010,CRITICAL,Ord_4025
12804,25-05-2012,MEDIUM,Ord_4026
13575,29-08-2012,CRITICAL,Ord_4027
13635,1/5/2009,CRITICAL,Ord_4028
14245,11/2/2010,CRITICAL,Ord_4029
15904,27-10-2009,NOT SPECIFIED,Ord_4030
16422,9/10/2011,CRITICAL,Ord_4031
17345,2/8/2011,CRITICAL,Ord_4032
18208,1/4/2012,NOT SPECIFIED,Ord_4033
18500,11/2/2012,MEDIUM,Ord_4034
18597,26-09-2010,MEDIUM,Ord_4035
18822,21-12-2010,LOW,Ord_4036
19232,12/7/2009,LOW,Ord_4037
19363,5/7/2011,HIGH,Ord_4038
19367,20-04-2009,HIGH,Ord_4039
19911,6/10/2011,HIGH,Ord_4040
20517,15-09-2010,LOW,Ord_4041
21605,8/4/2012,HIGH,Ord_4042
21830,11/1/2009,LOW,Ord_4043
22147,16-01-2009,LOW,Ord_4044
22182,5/9/2012,MEDIUM,Ord_4045
22243,15-01-2009,CRITICAL,Ord_4046
23104,9/4/2011,MEDIUM,Ord_4047
23363,29-05-2012,LOW,Ord_4048
23559,18-07-2010,LOW,Ord_4049
24160,1/2/2011,MEDIUM,Ord_4050
24193,14-03-2009,NOT SPECIFIED,Ord_4051
24352,10/5/2010,CRITICAL,Ord_4052
24646,15-04-2011,NOT SPECIFIED,Ord_4053
24993,11/3/2010,HIGH,Ord_4054
25060,20-07-2009,NOT SPECIFIED,Ord_4055
25447,23-05-2012,NOT SPECIFIED,Ord_4056
26214,20-11-2011,MEDIUM,Ord_4057
26913,29-09-2009,HIGH,Ord_4058
27265,6/5/2012,CRITICAL,Ord_4059
27491,9/4/2009,NOT SPECIFIED,Ord_4060
27845,13-07-2011,NOT SPECIFIED,Ord_4061
30176,19-04-2009,LOW,Ord_4062
30375,3/5/2012,LOW,Ord_4063
30565,26-07-2011,MEDIUM,Ord_4064
30567,14-01-2009,NOT SPECIFIED,Ord_4065
31586,21-03-2012,LOW,Ord_4066
31687,19-05-2011,HIGH,Ord_4067
31847,18-12-2009,LOW,Ord_4068
32868,17-01-2009,NOT SPECIFIED,Ord_4069
36224,3/5/2009,MEDIUM,Ord_4070
36709,23-08-2012,CRITICAL,Ord_4071
37826,23-04-2011,MEDIUM,Ord_4072
38182,22-05-2012,HIGH,Ord_4073
39717,28-11-2009,HIGH,Ord_4074
40257,21-08-2010,NOT SPECIFIED,Ord_4075
40321,23-06-2010,HIGH,Ord_4076
42214,24-05-2011,LOW,Ord_4077
42788,13-10-2011,CRITICAL,Ord_4078
42912,4/5/2010,NOT SPECIFIED,Ord_4079
43653,30-10-2012,HIGH,Ord_4080
44962,28-12-2009,MEDIUM,Ord_4081
45412,22-04-2010,MEDIUM,Ord_4082
45734,17-07-2012,CRITICAL,Ord_4083
45959,6/12/2009,MEDIUM,Ord_4084
46981,7/2/2009,MEDIUM,Ord_4085
47010,3/10/2011,CRITICAL,Ord_4086
47717,17-12-2011,NOT SPECIFIED,Ord_4087
48257,22-04-2009,LOW,Ord_4088
48577,8/7/2012,MEDIUM,Ord_4089
49953,17-03-2012,NOT SPECIFIED,Ord_4090
51300,15-10-2011,MEDIUM,Ord_4091
51687,11/9/2011,LOW,Ord_4092
51974,26-01-2011,HIGH,Ord_4093
52676,28-08-2012,HIGH,Ord_4094
53153,23-09-2009,CRITICAL,Ord_4095
53895,4/9/2011,NOT SPECIFIED,Ord_4096
54497,19-01-2010,NOT SPECIFIED,Ord_4097
55296,18-10-2012,LOW,Ord_4098
55654,19-09-2010,HIGH,Ord_4099
56387,20-05-2011,MEDIUM,Ord_4100
56743,22-06-2011,MEDIUM,Ord_4101
56805,5/6/2012,HIGH,Ord_4102
56838,29-07-2011,CRITICAL,Ord_4103
57095,23-03-2011,MEDIUM,Ord_4104
57287,28-10-2011,NOT SPECIFIED,Ord_4105
57984,2/10/2010,HIGH,Ord_4106
59238,19-09-2009,HIGH,Ord_4107
59396,14-11-2009,CRITICAL,Ord_4108
59911,18-12-2011,NOT SPECIFIED,Ord_4109
930,16-12-2009,CRITICAL,Ord_4110
1058,25-04-2010,MEDIUM,Ord_4111
1088,20-05-2012,LOW,Ord_4112
1504,27-08-2012,MEDIUM,Ord_4113
1796,20-11-2012,HIGH,Ord_4114
2048,14-11-2010,CRITICAL,Ord_4115
2050,1/6/2009,NOT SPECIFIED,Ord_4116
2054,7/6/2012,NOT SPECIFIED,Ord_4117
2885,18-09-2012,NOT SPECIFIED,Ord_4118
3458,21-12-2009,HIGH,Ord_4119
3522,25-09-2009,LOW,Ord_4120
3653,26-03-2009,CRITICAL,Ord_4121
3808,23-04-2009,CRITICAL,Ord_4122
3970,26-03-2012,MEDIUM,Ord_4123
4739,20-02-2010,LOW,Ord_4124
5378,24-10-2012,CRITICAL,Ord_4125
5828,5/3/2009,LOW,Ord_4126
6279,29-01-2010,CRITICAL,Ord_4127
7267,28-08-2012,HIGH,Ord_4128
7269,14-09-2009,MEDIUM,Ord_4129
7527,11/12/2009,MEDIUM,Ord_4130
8546,1/4/2012,HIGH,Ord_4131
8578,2/9/2011,HIGH,Ord_4132
9669,22-04-2009,MEDIUM,Ord_4133
9952,1/5/2012,HIGH,Ord_4134
10630,4/2/2010,MEDIUM,Ord_4135
10657,25-09-2010,MEDIUM,Ord_4136
11427,24-11-2010,MEDIUM,Ord_4137
12037,30-06-2011,LOW,Ord_4138
12259,14-02-2010,HIGH,Ord_4139
12900,3/5/2010,HIGH,Ord_4140
12999,3/4/2010,HIGH,Ord_4141
13632,10/3/2009,MEDIUM,Ord_4142
13920,9/10/2009,CRITICAL,Ord_4143
15651,4/10/2012,CRITICAL,Ord_4144
16197,26-10-2012,CRITICAL,Ord_4145
16770,6/1/2009,CRITICAL,Ord_4146
16802,20-04-2011,MEDIUM,Ord_4147
16961,6/1/2009,NOT SPECIFIED,Ord_4148
17543,25-05-2012,CRITICAL,Ord_4149
18055,4/2/2010,CRITICAL,Ord_4150
20484,29-01-2009,CRITICAL,Ord_4151
20579,1/10/2012,MEDIUM,Ord_4152
20933,26-08-2012,HIGH,Ord_4153
21155,5/2/2011,HIGH,Ord_4154
21703,2/3/2009,NOT SPECIFIED,Ord_4155
21731,26-11-2011,LOW,Ord_4156
21799,19-04-2011,NOT SPECIFIED,Ord_4157
21985,26-08-2009,CRITICAL,Ord_4158
